id,full_name,status,height,weight,handedness,position,primary_position,jersey_number,year,alias,games_played,goals,assists,penalties,penalty_minutes,shots,blocked_att,missed_shots,hits,giveaways,takeaways,blocked_shots,faceoffs_won,faceoffs_lost,faceoff_win_pct
31c54b40-8be3-495a-bb97-53101c30e29f,Devin Shore,ACT,73,206,L,F,C,14,2021,EDM,49,5,6,5,10,36,13,16,67,8,15,21,102,112,47.7
31c54b40-8be3-495a-bb97-53101c30e29f,Devin Shore,ACT,73,206,L,F,C,14,2022,EDM,7,0,0,0,0,4,1,1,10,2,3,4,12,4,75.0
3fadb175-8ff0-46c5-b1b2-3f2320f3c447,Jesse Puljujarvi,ACT,76,201,R,F,RW,13,2016,EDM,28,1,7,5,10,41,13,15,11,10,12,10,0,1,0.0
3fadb175-8ff0-46c5-b1b2-3f2320f3c447,Jesse Puljujarvi,ACT,76,201,R,F,RW,13,2017,EDM,65,12,8,7,14,136,47,49,67,40,27,23,0,3,0.0
3fadb175-8ff0-46c5-b1b2-3f2320f3c447,Jesse Puljujarvi,ACT,76,201,R,F,RW,13,2018,EDM,46,4,5,8,16,53,33,26,46,29,20,26,2,2,50.0
3fadb175-8ff0-46c5-b1b2-3f2320f3c447,Jesse Puljujarvi,ACT,76,201,R,F,RW,13,2020,EDM,55,15,10,8,16,115,28,36,101,30,23,20,0,3,0.0
3fadb175-8ff0-46c5-b1b2-3f2320f3c447,Jesse Puljujarvi,ACT,76,201,R,F,RW,13,2021,EDM,65,14,22,10,20,160,38,66,81,18,27,15,0,0,0.0
3fadb175-8ff0-46c5-b1b2-3f2320f3c447,Jesse Puljujarvi,ACT,76,201,R,F,RW,13,2022,EDM,8,1,0,1,2,11,4,6,17,2,2,3,0,0,0.0
428cb412-0f24-11e2-8525-18a905767e44,Mike Smith,IR,77,220,L,G,G,41,2013,ARI,62,1,3,7,14,2,0,0,0,40,0,0,0,0,0.0
428cb412-0f24-11e2-8525-18a905767e44,Mike Smith,IR,77,220,L,G,G,41,2014,ARI,62,0,1,5,10,0,0,0,0,32,0,0,0,0,0.0
428cb412-0f24-11e2-8525-18a905767e44,Mike Smith,IR,77,220,L,G,G,41,2015,ARI,32,0,1,1,2,0,0,0,0,19,1,0,0,0,0.0
428cb412-0f24-11e2-8525-18a905767e44,Mike Smith,IR,77,220,L,G,G,41,2016,ARI,55,0,0,7,14,1,0,1,1,39,0,0,0,0,0.0
428cb412-0f24-11e2-8525-18a905767e44,Mike Smith,IR,77,220,L,G,G,41,2017,CGY,55,0,2,4,8,1,0,0,1,42,2,0,0,0,0.0
428cb412-0f24-11e2-8525-18a905767e44,Mike Smith,IR,77,220,L,G,G,41,2018,CGY,42,0,3,1,2,0,0,0,1,71,5,0,0,0,0.0
428cb412-0f24-11e2-8525-18a905767e44,Mike Smith,IR,77,220,L,G,G,41,2019,EDM,39,0,2,5,21,0,0,0,0,33,1,0,0,0,0.0
428cb412-0f24-11e2-8525-18a905767e44,Mike Smith,IR,77,220,L,G,G,41,2020,EDM,32,0,2,3,6,1,0,1,0,41,7,0,0,0,0.0
428cb412-0f24-11e2-8525-18a905767e44,Mike Smith,IR,77,220,L,G,G,41,2021,EDM,28,0,1,3,6,1,0,1,0,36,10,0,0,0,0.0
42aa3865-0f24-11e2-8525-18a905767e44,Tyson Barrie,ACT,71,197,R,D,D,22,2013,COL,64,13,25,10,20,101,66,40,50,27,26,57,0,0,0.0
42aa3865-0f24-11e2-8525-18a905767e44,Tyson Barrie,ACT,71,197,R,D,D,22,2014,COL,80,12,41,13,26,139,110,63,80,47,40,90,0,0,0.0
42aa3865-0f24-11e2-8525-18a905767e44,Tyson Barrie,ACT,71,197,R,D,D,22,2015,COL,78,13,36,14,31,172,122,59,37,59,29,84,0,0,0.0
42aa3865-0f24-11e2-8525-18a905767e44,Tyson Barrie,ACT,71,197,R,D,D,22,2016,COL,74,7,31,9,18,182,130,97,32,51,22,75,0,0,0.0
42aa3865-0f24-11e2-8525-18a905767e44,Tyson Barrie,ACT,71,197,R,D,D,22,2017,COL,68,14,43,10,22,178,150,68,40,38,20,79,0,0,0.0
42aa3865-0f24-11e2-8525-18a905767e44,Tyson Barrie,ACT,71,197,R,D,D,22,2018,COL,78,14,45,17,36,218,143,80,48,41,28,93,0,0,0.0
42aa3865-0f24-11e2-8525-18a905767e44,Tyson Barrie,ACT,71,197,R,D,D,22,2019,TOR,70,5,34,8,16,169,138,65,47,62,16,76,0,0,0.0
42aa3865-0f24-11e2-8525-18a905767e44,Tyson Barrie,ACT,71,197,R,D,D,22,2020,EDM,56,8,40,5,10,146,99,46,26,43,16,59,0,0,0.0
42aa3865-0f24-11e2-8525-18a905767e44,Tyson Barrie,ACT,71,197,R,D,D,22,2021,EDM,73,7,34,9,18,149,97,51,27,43,14,73,0,0,0.0
42aa3865-0f24-11e2-8525-18a905767e44,Tyson Barrie,ACT,71,197,R,D,D,22,2022,EDM,8,1,3,1,2,16,12,5,5,3,6,4,0,0,0.0
42af4f63-0f24-11e2-8525-18a905767e44,Ryan Nugent-Hopkins,ACT,72,184,L,F,C,93,2013,EDM,80,19,37,13,26,178,72,57,72,50,63,35,543,737,42.4
42af4f63-0f24-11e2-8525-18a905767e44,Ryan Nugent-Hopkins,ACT,72,184,L,F,C,93,2014,EDM,76,24,32,11,25,189,108,62,92,43,54,37,620,736,45.7
42af4f63-0f24-11e2-8525-18a905767e44,Ryan Nugent-Hopkins,ACT,72,184,L,F,C,93,2015,EDM,55,12,22,9,18,108,68,38,39,30,43,36,369,453,44.9
42af4f63-0f24-11e2-8525-18a905767e44,Ryan Nugent-Hopkins,ACT,72,184,L,F,C,93,2016,EDM,82,18,25,13,29,200,80,44,47,30,48,35,556,712,43.8
42af4f63-0f24-11e2-8525-18a905767e44,Ryan Nugent-Hopkins,ACT,72,184,L,F,C,93,2017,EDM,62,24,24,10,20,151,59,44,44,45,46,39,374,393,48.8
42af4f63-0f24-11e2-8525-18a905767e44,Ryan Nugent-Hopkins,ACT,72,184,L,F,C,93,2018,EDM,82,28,41,13,26,208,84,65,69,56,59,40,379,461,45.1
42af4f63-0f24-11e2-8525-18a905767e44,Ryan Nugent-Hopkins,ACT,72,184,L,F,C,93,2019,EDM,65,22,39,15,33,172,76,56,33,39,54,44,205,199,50.7
42af4f63-0f24-11e2-8525-18a905767e44,Ryan Nugent-Hopkins,ACT,72,184,L,F,C,93,2020,EDM,52,16,19,11,22,135,53,55,26,33,22,29,73,87,45.6
42af4f63-0f24-11e2-8525-18a905767e44,Ryan Nugent-Hopkins,ACT,72,184,L,F,C,93,2021,EDM,63,11,39,8,16,154,47,30,42,34,43,34,178,259,40.7
42af4f63-0f24-11e2-8525-18a905767e44,Ryan Nugent-Hopkins,ACT,72,184,L,F,C,93,2022,EDM,8,5,6,3,6,24,6,5,8,4,5,5,38,46,45.2
4354082b-0f24-11e2-8525-18a905767e44,Evander Kane,ACT,74,210,L,F,LW,91,2013,WPG,63,19,22,30,66,250,120,108,173,26,28,36,45,60,42.9
4354082b-0f24-11e2-8525-18a905767e44,Evander Kane,ACT,74,210,L,F,LW,91,2014,WPG,37,10,12,20,56,126,58,60,119,19,18,14,30,37,44.8
4354082b-0f24-11e2-8525-18a905767e44,Evander Kane,ACT,74,210,L,F,LW,91,2015,BUF,65,20,15,36,91,271,111,91,171,37,37,23,62,60,50.8
4354082b-0f24-11e2-8525-18a905767e44,Evander Kane,ACT,74,210,L,F,LW,91,2016,BUF,70,28,15,37,113,260,99,81,109,33,34,29,55,67,45.1
4354082b-0f24-11e2-8525-18a905767e44,Evander Kane,ACT,74,210,L,F,LW,91,2017,SJ,17,9,5,11,25,80,27,22,39,15,11,8,40,47,46.0
4354082b-0f24-11e2-8525-18a905767e44,Evander Kane,ACT,74,210,L,F,LW,91,2018,SJ,75,30,26,47,153,268,95,83,173,38,48,25,92,120,43.4
4354082b-0f24-11e2-8525-18a905767e44,Evander Kane,ACT,74,210,L,F,LW,91,2019,SJ,64,26,21,38,122,216,66,65,135,51,45,25,106,95,52.7
4354082b-0f24-11e2-8525-18a905767e44,Evander Kane,ACT,74,210,L,F,LW,91,2020,SJ,56,22,27,21,42,194,67,61,97,33,30,22,23,34,40.4
4354082b-0f24-11e2-8525-18a905767e44,Evander Kane,ACT,74,210,L,F,LW,91,2021,EDM,43,22,17,26,60,152,54,54,135,27,16,11,9,11,45.0
4354082b-0f24-11e2-8525-18a905767e44,Evander Kane,ACT,74,210,L,F,LW,91,2022,EDM,8,2,6,7,14,33,15,12,35,8,3,4,2,5,28.6
4b3d22af-85b6-439e-8323-6d9b79a61f6a,Brett Kulak,ACT,73,197,L,D,D,27,2014,CGY,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0.0
4b3d22af-85b6-439e-8323-6d9b79a61f6a,Brett Kulak,ACT,73,197,L,D,D,27,2015,CGY,8,0,0,0,0,9,6,3,2,4,3,3,0,0,0.0
4b3d22af-85b6-439e-8323-6d9b79a61f6a,Brett Kulak,ACT,73,197,L,D,D,27,2016,CGY,21,0,3,6,12,19,23,11,14,10,4,13,0,0,0.0
4b3d22af-85b6-439e-8323-6d9b79a61f6a,Brett Kulak,ACT,73,197,L,D,D,27,2017,CGY,71,2,6,12,27,73,56,41,45,24,17,49,0,0,0.0
4b3d22af-85b6-439e-8323-6d9b79a61f6a,Brett Kulak,ACT,73,197,L,D,D,27,2018,MTL,57,6,11,10,31,102,66,35,107,43,15,64,0,0,0.0
4b3d22af-85b6-439e-8323-6d9b79a61f6a,Brett Kulak,ACT,73,197,L,D,D,27,2019,MTL,56,0,7,6,12,101,62,26,59,36,13,50,0,0,0.0
4b3d22af-85b6-439e-8323-6d9b79a61f6a,Brett Kulak,ACT,73,197,L,D,D,27,2020,MTL,46,2,6,10,20,57,41,15,28,33,8,54,0,0,0.0
4b3d22af-85b6-439e-8323-6d9b79a61f6a,Brett Kulak,ACT,73,197,L,D,D,27,2021,EDM,18,2,6,6,12,29,17,11,39,9,6,15,0,0,0.0
4b3d22af-85b6-439e-8323-6d9b79a61f6a,Brett Kulak,ACT,73,197,L,D,D,27,2022,EDM,8,0,2,2,4,9,8,3,6,3,3,12,0,0,0.0
54e13854-ae0e-41d4-86fa-6b5be9f03630,Dylan Holloway,ACT,73,203,L,F,LW,55,2022,EDM,4,0,0,2,4,3,0,0,8,3,1,2,2,4,33.3
79d7fe88-e818-42c8-bf14-52f4c00c0f4b,Jack Campbell,ACT,74,197,L,G,G,36,2013,DAL,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
79d7fe88-e818-42c8-bf14-52f4c00c0f4b,Jack Campbell,ACT,74,197,L,G,G,36,2015,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
79d7fe88-e818-42c8-bf14-52f4c00c0f4b,Jack Campbell,ACT,74,197,L,G,G,36,2016,LA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
79d7fe88-e818-42c8-bf14-52f4c00c0f4b,Jack Campbell,ACT,74,197,L,G,G,36,2017,LA,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
79d7fe88-e818-42c8-bf14-52f4c00c0f4b,Jack Campbell,ACT,74,197,L,G,G,36,2018,LA,31,0,1,0,0,0,0,0,0,10,1,0,0,0,0.0
79d7fe88-e818-42c8-bf14-52f4c00c0f4b,Jack Campbell,ACT,74,197,L,G,G,36,2019,TOR,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0
79d7fe88-e818-42c8-bf14-52f4c00c0f4b,Jack Campbell,ACT,74,197,L,G,G,36,2020,TOR,22,0,0,0,0,0,0,0,0,16,2,0,0,0,0.0
79d7fe88-e818-42c8-bf14-52f4c00c0f4b,Jack Campbell,ACT,74,197,L,G,G,36,2021,TOR,49,0,1,0,0,0,0,0,0,22,45,0,0,0,0.0
79d7fe88-e818-42c8-bf14-52f4c00c0f4b,Jack Campbell,ACT,74,197,L,G,G,36,2022,EDM,6,0,0,1,2,0,0,0,1,2,0,0,0,0,0.0
8949dceb-26ac-4cb1-b08d-2d5903d75611,Connor McDavid,ACT,73,193,L,F,C,97,2015,EDM,45,16,32,9,18,105,19,32,12,17,33,10,248,355,41.1
8949dceb-26ac-4cb1-b08d-2d5903d75611,Connor McDavid,ACT,73,193,L,F,C,97,2016,EDM,82,30,70,13,26,251,92,77,34,54,76,29,348,458,43.2
8949dceb-26ac-4cb1-b08d-2d5903d75611,Connor McDavid,ACT,73,193,L,F,C,97,2017,EDM,82,41,67,9,26,274,77,82,28,67,111,46,376,533,41.4
8949dceb-26ac-4cb1-b08d-2d5903d75611,Connor McDavid,ACT,73,193,L,F,C,97,2018,EDM,78,41,75,10,20,240,96,87,39,89,99,30,428,490,46.6
8949dceb-26ac-4cb1-b08d-2d5903d75611,Connor McDavid,ACT,73,193,L,F,C,97,2019,EDM,64,34,63,14,28,212,74,53,37,75,53,18,320,350,47.8
8949dceb-26ac-4cb1-b08d-2d5903d75611,Connor McDavid,ACT,73,193,L,F,C,97,2020,EDM,56,33,72,10,20,200,57,57,61,47,36,24,316,322,49.5
8949dceb-26ac-4cb1-b08d-2d5903d75611,Connor McDavid,ACT,73,193,L,F,C,97,2021,EDM,80,44,79,16,45,314,88,78,75,68,73,26,562,484,53.7
8949dceb-26ac-4cb1-b08d-2d5903d75611,Connor McDavid,ACT,73,193,L,F,C,97,2022,EDM,8,8,7,2,4,29,3,6,10,9,3,3,43,34,55.8
8b968705-833a-4251-92d7-eef4c0721953,Kailer Yamamoto,ACT,68,153,R,F,RW,56,2017,EDM,9,0,3,1,2,23,10,8,6,8,5,3,0,1,0.0
8b968705-833a-4251-92d7-eef4c0721953,Kailer Yamamoto,ACT,68,153,R,F,RW,56,2018,EDM,17,1,1,1,2,13,3,6,18,6,3,11,0,0,0.0
8b968705-833a-4251-92d7-eef4c0721953,Kailer Yamamoto,ACT,68,153,R,F,RW,56,2019,EDM,27,11,15,5,12,44,14,15,45,10,19,13,1,0,100.0
8b968705-833a-4251-92d7-eef4c0721953,Kailer Yamamoto,ACT,68,153,R,F,RW,56,2020,EDM,52,8,13,13,26,69,18,30,52,21,32,40,0,1,0.0
8b968705-833a-4251-92d7-eef4c0721953,Kailer Yamamoto,ACT,68,153,R,F,RW,56,2021,EDM,81,20,21,16,40,114,33,41,114,38,34,36,2,4,33.3
8b968705-833a-4251-92d7-eef4c0721953,Kailer Yamamoto,ACT,68,153,R,F,RW,56,2022,EDM,7,0,2,0,0,9,2,1,11,2,7,3,0,0,0.0
8c6b552e-28f4-47c1-8595-ff2b00e9cba7,Evan Bouchard,ACT,75,194,R,D,D,2,2018,EDM,7,1,0,1,2,10,9,6,6,2,3,8,0,0,0.0
8c6b552e-28f4-47c1-8595-ff2b00e9cba7,Evan Bouchard,ACT,75,194,R,D,D,2,2019,EDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8c6b552e-28f4-47c1-8595-ff2b00e9cba7,Evan Bouchard,ACT,75,194,R,D,D,2,2020,EDM,14,2,3,1,2,38,20,11,11,10,4,11,0,0,0.0
8c6b552e-28f4-47c1-8595-ff2b00e9cba7,Evan Bouchard,ACT,75,194,R,D,D,2,2021,EDM,81,12,31,14,28,205,122,73,80,79,37,112,0,0,0.0
8c6b552e-28f4-47c1-8595-ff2b00e9cba7,Evan Bouchard,ACT,75,194,R,D,D,2,2022,EDM,8,0,4,1,2,24,11,4,16,12,5,4,0,0,0.0
971ba282-9576-47aa-b6fb-b963403fea6e,Stuart Skinner,ACT,76,206,L,G,G,74,2019,EDM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
971ba282-9576-47aa-b6fb-b963403fea6e,Stuart Skinner,ACT,76,206,L,G,G,74,2020,EDM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
971ba282-9576-47aa-b6fb-b963403fea6e,Stuart Skinner,ACT,76,206,L,G,G,74,2021,EDM,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0.0
971ba282-9576-47aa-b6fb-b963403fea6e,Stuart Skinner,ACT,76,206,L,G,G,74,2022,EDM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
a053e5a5-8614-45fa-8783-ca14e23bb6ee,Derek Ryan,ACT,70,185,R,F,C,10,2015,CAR,6,2,0,1,2,5,4,0,2,2,4,0,35,23,60.3
a053e5a5-8614-45fa-8783-ca14e23bb6ee,Derek Ryan,ACT,70,185,R,F,C,10,2016,CAR,67,11,18,10,22,73,34,29,33,36,33,37,391,316,55.3
a053e5a5-8614-45fa-8783-ca14e23bb6ee,Derek Ryan,ACT,70,185,R,F,C,10,2017,CAR,80,15,23,14,28,135,45,67,52,48,54,27,531,409,56.5
a053e5a5-8614-45fa-8783-ca14e23bb6ee,Derek Ryan,ACT,70,185,R,F,C,10,2018,CGY,81,13,25,12,24,103,38,38,19,54,54,19,440,316,58.2
a053e5a5-8614-45fa-8783-ca14e23bb6ee,Derek Ryan,ACT,70,185,R,F,C,10,2019,CGY,68,10,19,5,10,102,33,34,12,26,34,34,383,349,52.3
a053e5a5-8614-45fa-8783-ca14e23bb6ee,Derek Ryan,ACT,70,185,R,F,C,10,2020,CGY,43,2,11,8,16,37,10,23,13,16,20,21,153,141,52.0
a053e5a5-8614-45fa-8783-ca14e23bb6ee,Derek Ryan,ACT,70,185,R,F,C,10,2021,EDM,75,10,12,4,8,72,23,23,38,15,26,38,286,226,55.9
a053e5a5-8614-45fa-8783-ca14e23bb6ee,Derek Ryan,ACT,70,185,R,F,C,10,2022,EDM,7,0,1,1,2,5,2,2,6,1,5,7,14,17,45.2
b1f5de13-6631-4f24-beec-c7a7bbd1aea7,Oscar Klefbom,IR,75,216,L,D,D,77,2013,EDM,17,1,2,0,0,14,13,6,6,9,3,25,0,0,0.0
b1f5de13-6631-4f24-beec-c7a7bbd1aea7,Oscar Klefbom,IR,75,216,L,D,D,77,2014,EDM,60,2,18,2,4,98,73,56,45,48,48,102,0,0,0.0
b1f5de13-6631-4f24-beec-c7a7bbd1aea7,Oscar Klefbom,IR,75,216,L,D,D,77,2015,EDM,30,4,8,3,6,48,27,29,21,31,10,62,0,0,0.0
b1f5de13-6631-4f24-beec-c7a7bbd1aea7,Oscar Klefbom,IR,75,216,L,D,D,77,2016,EDM,82,12,26,3,6,201,113,84,43,67,29,146,0,0,0.0
b1f5de13-6631-4f24-beec-c7a7bbd1aea7,Oscar Klefbom,IR,75,216,L,D,D,77,2017,EDM,66,5,16,8,18,203,123,73,49,43,27,136,0,0,0.0
b1f5de13-6631-4f24-beec-c7a7bbd1aea7,Oscar Klefbom,IR,75,216,L,D,D,77,2018,EDM,61,5,23,8,16,167,104,60,44,51,26,102,0,0,0.0
b1f5de13-6631-4f24-beec-c7a7bbd1aea7,Oscar Klefbom,IR,75,216,L,D,D,77,2019,EDM,62,5,29,11,24,159,93,62,45,58,36,180,0,0,0.0
c4437c0c-b8bd-4574-82d4-7cfd78e13aaa,Warren Foegele,ACT,74,198,L,F,LW,37,2017,CAR,2,2,1,0,0,6,1,1,5,0,1,1,0,0,0.0
c4437c0c-b8bd-4574-82d4-7cfd78e13aaa,Warren Foegele,ACT,74,198,L,F,LW,37,2018,CAR,77,10,5,10,20,106,42,49,126,31,36,19,10,11,47.6
c4437c0c-b8bd-4574-82d4-7cfd78e13aaa,Warren Foegele,ACT,74,198,L,F,LW,37,2019,CAR,68,13,17,17,34,129,39,40,64,30,39,17,18,20,47.4
c4437c0c-b8bd-4574-82d4-7cfd78e13aaa,Warren Foegele,ACT,74,198,L,F,LW,37,2020,CAR,53,10,10,10,20,91,25,39,60,28,16,12,18,17,51.4
c4437c0c-b8bd-4574-82d4-7cfd78e13aaa,Warren Foegele,ACT,74,198,L,F,LW,37,2021,EDM,82,12,14,12,24,142,54,49,127,29,44,15,13,15,46.4
c4437c0c-b8bd-4574-82d4-7cfd78e13aaa,Warren Foegele,ACT,74,198,L,F,LW,37,2022,EDM,7,0,1,3,6,10,4,9,13,1,6,2,2,1,66.7
d70b3f19-9e98-4cd8-bcb2-94534899a951,Tyler Benson,IR,71,190,L,F,LW,16,2019,EDM,7,0,1,0,0,5,6,2,3,3,2,1,1,0,100.0
d70b3f19-9e98-4cd8-bcb2-94534899a951,Tyler Benson,IR,71,190,L,F,LW,16,2021,EDM,29,1,1,5,18,18,10,7,45,6,3,3,0,1,0.0
df68fd1a-d52d-4a74-b762-0aafada4a622,Zach Hyman,ACT,73,211,R,F,LW,18,2015,TOR,16,4,2,5,18,37,11,20,31,2,9,8,1,2,33.3
df68fd1a-d52d-4a74-b762-0aafada4a622,Zach Hyman,ACT,73,211,R,F,LW,18,2016,TOR,82,10,18,15,30,156,27,49,109,25,42,43,11,18,37.9
df68fd1a-d52d-4a74-b762-0aafada4a622,Zach Hyman,ACT,73,211,R,F,LW,18,2017,TOR,82,15,25,17,37,148,36,54,117,31,36,55,72,96,42.9
df68fd1a-d52d-4a74-b762-0aafada4a622,Zach Hyman,ACT,73,211,R,F,LW,18,2018,TOR,71,21,20,24,65,144,46,51,102,28,30,39,113,124,47.7
df68fd1a-d52d-4a74-b762-0aafada4a622,Zach Hyman,ACT,73,211,R,F,LW,18,2019,TOR,51,21,16,10,23,106,42,41,52,16,32,23,70,90,43.8
df68fd1a-d52d-4a74-b762-0aafada4a622,Zach Hyman,ACT,73,211,R,F,LW,18,2020,TOR,43,15,18,13,28,115,32,36,69,17,17,21,18,37,32.7
df68fd1a-d52d-4a74-b762-0aafada4a622,Zach Hyman,ACT,73,211,R,F,LW,18,2021,EDM,76,27,27,18,36,213,60,80,74,33,29,31,41,44,48.2
df68fd1a-d52d-4a74-b762-0aafada4a622,Zach Hyman,ACT,73,211,R,F,LW,18,2022,EDM,8,4,5,2,4,25,9,6,10,3,5,3,1,2,33.3
dff929bc-f5a1-11e2-a133-f4ce4684ea4c,Darnell Nurse,ACT,76,221,L,D,D,25,2014,EDM,2,0,0,0,0,2,2,0,5,0,0,0,0,0,0.0
dff929bc-f5a1-11e2-a133-f4ce4684ea4c,Darnell Nurse,ACT,76,221,L,D,D,25,2015,EDM,69,3,7,24,60,120,68,52,160,43,13,104,0,0,0.0
dff929bc-f5a1-11e2-a133-f4ce4684ea4c,Darnell Nurse,ACT,76,221,L,D,D,25,2016,EDM,44,5,6,12,33,85,35,25,107,36,11,53,0,0,0.0
dff929bc-f5a1-11e2-a133-f4ce4684ea4c,Darnell Nurse,ACT,76,221,L,D,D,25,2017,EDM,82,6,20,29,67,194,89,83,161,72,28,153,0,0,0.0
dff929bc-f5a1-11e2-a133-f4ce4684ea4c,Darnell Nurse,ACT,76,221,L,D,D,25,2018,EDM,82,10,31,31,87,196,128,71,162,73,30,146,0,0,0.0
dff929bc-f5a1-11e2-a133-f4ce4684ea4c,Darnell Nurse,ACT,76,221,L,D,D,25,2019,EDM,71,5,28,21,48,170,98,61,172,54,26,141,0,0,0.0
dff929bc-f5a1-11e2-a133-f4ce4684ea4c,Darnell Nurse,ACT,76,221,L,D,D,25,2020,EDM,56,16,20,20,57,154,81,53,117,61,24,100,0,0,0.0
dff929bc-f5a1-11e2-a133-f4ce4684ea4c,Darnell Nurse,ACT,76,221,L,D,D,25,2021,EDM,71,9,26,27,54,203,124,83,196,67,33,132,0,0,0.0
dff929bc-f5a1-11e2-a133-f4ce4684ea4c,Darnell Nurse,ACT,76,221,L,D,D,25,2022,EDM,8,2,3,5,12,19,16,7,17,14,2,17,0,0,0.0
f7bb7a51-75d3-4f16-8491-a762acfb874a,Leon Draisaitl,ACT,74,208,L,F,C,29,2014,EDM,37,2,7,2,4,49,10,18,21,16,14,8,128,187,40.6
f7bb7a51-75d3-4f16-8491-a762acfb874a,Leon Draisaitl,ACT,74,208,L,F,C,29,2015,EDM,72,19,32,10,20,133,38,43,38,61,40,18,503,536,48.4
f7bb7a51-75d3-4f16-8491-a762acfb874a,Leon Draisaitl,ACT,74,208,L,F,C,29,2016,EDM,82,29,48,10,20,172,53,72,41,75,75,36,476,496,49.0
f7bb7a51-75d3-4f16-8491-a762acfb874a,Leon Draisaitl,ACT,74,208,L,F,C,29,2017,EDM,78,25,45,15,30,194,58,72,40,84,78,24,672,526,56.1
f7bb7a51-75d3-4f16-8491-a762acfb874a,Leon Draisaitl,ACT,74,208,L,F,C,29,2018,EDM,82,50,55,26,52,231,93,80,57,116,71,26,677,663,50.5
f7bb7a51-75d3-4f16-8491-a762acfb874a,Leon Draisaitl,ACT,74,208,L,F,C,29,2019,EDM,71,43,67,9,18,218,100,84,27,91,60,19,661,608,52.1
f7bb7a51-75d3-4f16-8491-a762acfb874a,Leon Draisaitl,ACT,74,208,L,F,C,29,2020,EDM,56,31,53,11,22,168,73,61,37,71,56,12,574,457,55.7
f7bb7a51-75d3-4f16-8491-a762acfb874a,Leon Draisaitl,ACT,74,208,L,F,C,29,2021,EDM,80,55,55,19,40,278,95,109,53,88,74,25,887,774,53.4
f7bb7a51-75d3-4f16-8491-a762acfb874a,Leon Draisaitl,ACT,74,208,L,F,C,29,2022,EDM,8,4,11,3,6,27,7,9,1,16,17,5,102,86,54.3
159ed409-9c55-471b-a2d4-ca82e0485675,Chris Driedger,ACT,76,208,L,G,G,60,2014,OTT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
159ed409-9c55-471b-a2d4-ca82e0485675,Chris Driedger,ACT,76,208,L,G,G,60,2015,OTT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
159ed409-9c55-471b-a2d4-ca82e0485675,Chris Driedger,ACT,76,208,L,G,G,60,2016,OTT,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
159ed409-9c55-471b-a2d4-ca82e0485675,Chris Driedger,ACT,76,208,L,G,G,60,2019,FLA,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0
159ed409-9c55-471b-a2d4-ca82e0485675,Chris Driedger,ACT,76,208,L,G,G,60,2020,FLA,23,0,2,0,0,0,0,0,0,20,1,0,0,0,0.0
159ed409-9c55-471b-a2d4-ca82e0485675,Chris Driedger,ACT,76,208,L,G,G,60,2021,SEA,27,0,0,2,4,0,0,0,0,9,3,0,0,0,0.0
22620d9f-c834-41d2-8898-6c62a6c868fb,Jamie Oleksiak,ACT,79,255,L,D,D,24,2013,DAL,7,0,0,1,2,5,3,1,16,7,1,14,0,0,0.0
22620d9f-c834-41d2-8898-6c62a6c868fb,Jamie Oleksiak,ACT,79,255,L,D,D,24,2014,DAL,36,1,7,4,8,36,14,11,82,22,9,46,0,0,0.0
22620d9f-c834-41d2-8898-6c62a6c868fb,Jamie Oleksiak,ACT,79,255,L,D,D,24,2015,DAL,19,0,2,6,21,13,9,6,54,17,4,29,0,0,0.0
22620d9f-c834-41d2-8898-6c62a6c868fb,Jamie Oleksiak,ACT,79,255,L,D,D,24,2016,DAL,41,5,2,14,37,33,22,12,51,27,13,53,0,0,0.0
22620d9f-c834-41d2-8898-6c62a6c868fb,Jamie Oleksiak,ACT,79,255,L,D,D,24,2017,PIT,47,4,10,22,69,64,38,30,138,29,18,53,0,0,0.0
22620d9f-c834-41d2-8898-6c62a6c868fb,Jamie Oleksiak,ACT,79,255,L,D,D,24,2018,DAL,21,0,1,4,8,20,9,8,38,14,4,22,0,0,0.0
22620d9f-c834-41d2-8898-6c62a6c868fb,Jamie Oleksiak,ACT,79,255,L,D,D,24,2019,DAL,69,3,7,16,41,76,43,30,153,46,24,59,0,0,0.0
22620d9f-c834-41d2-8898-6c62a6c868fb,Jamie Oleksiak,ACT,79,255,L,D,D,24,2020,DAL,56,6,8,13,35,84,36,25,148,41,17,88,0,0,0.0
22620d9f-c834-41d2-8898-6c62a6c868fb,Jamie Oleksiak,ACT,79,255,L,D,D,24,2021,SEA,72,1,16,17,54,95,48,33,182,51,32,86,0,0,0.0
