game_id,home_team_alias,home_team,away_team_alias,away_team,date,time_zone
13b35907-3545-474a-a2ed-7dc21f0516ed,LA,Los Angeles Kings,SJ,San Jose Sharks,2023-01-12T03:00:00Z,US/Pacific
ee815e76-cab7-43c9-a2fe-77fb5a0f74e7,ANA,Anaheim Ducks,EDM,Edmonton Oilers,2023-01-12T03:00:00Z,US/Pacific
02530ea1-9800-47ff-a8bf-0234931ffde5,TB,Tampa Bay Lightning,VAN,Vancouver Canucks,2023-01-13T00:00:00Z,US/Eastern
2323a45c-207e-4f75-a43b-b11547489ba2,BOS,Boston Bruins,SEA,Seattle Kraken,2023-01-13T00:00:00Z,US/Eastern
7527d09b-409b-4b5a-a4fb-b1f919531d96,CBJ,Columbus Blue Jackets,CAR,Carolina Hurricanes,2023-01-13T00:00:00Z,US/Eastern
a74fe514-959f-450b-864d-9d88822df041,DET,Detroit Red Wings,TOR,Toronto Maple Leafs,2023-01-13T00:00:00Z,US/Eastern
ad84e7c4-8b3b-4cfd-8445-0727470747d9,NYR,New York Rangers,DAL,Dallas Stars,2023-01-13T00:00:00Z,US/Eastern
b1e5cf7c-47e1-472e-8a4d-67d79862e4a7,BUF,Buffalo Sabres,WPG,Winnipeg Jets,2023-01-13T00:00:00Z,US/Eastern
f16cb34d-0c68-4532-8a34-e5929515d9d4,MTL,Montreal Canadiens,NSH,Nashville Predators,2023-01-13T00:00:00Z,US/Eastern
c22ec240-4a34-4ec8-87b6-9e664f4ce288,NYI,New York Islanders,MIN,Minnesota Wild,2023-01-13T00:30:00Z,US/Eastern
ce375d66-1761-49b7-a2e7-c45c9c2504db,STL,St. Louis Blues,CGY,Calgary Flames,2023-01-13T01:00:00Z,US/Central
296467c7-1b48-4f7d-8600-2c9517b9317b,CHI,Chicago Blackhawks,COL,Colorado Avalanche,2023-01-13T01:30:00Z,US/Central
09718b9a-6d75-4f77-bf68-74a7814d61bf,ARI,Arizona Coyotes,OTT,Ottawa Senators,2023-01-13T02:00:00Z,US/Mountain
f26d16f5-bcc6-483b-9580-5a84188be395,VGK,Vegas Golden Knights,FLA,Florida Panthers,2023-01-13T03:00:00Z,US/Pacific
928293d0-8cb8-4d95-b4d1-73983b183738,PIT,Pittsburgh Penguins,WPG,Winnipeg Jets,2023-01-14T00:00:00Z,US/Eastern
21c5bc52-92a7-41d5-b3af-e4444475836f,ANA,Anaheim Ducks,NJ,New Jersey Devils,2023-01-14T03:00:00Z,US/Pacific
736bbdad-f409-4ca5-925f-f85845b33aff,SJ,San Jose Sharks,EDM,Edmonton Oilers,2023-01-14T03:30:00Z,US/Pacific
0f3aeb19-7fd3-48ce-b7bf-9f0520b92da4,DAL,Dallas Stars,CGY,Calgary Flames,2023-01-14T19:00:00Z,US/Central
09404fa8-0369-4d65-ae17-b8d0cc1cc80d,CAR,Carolina Hurricanes,PIT,Pittsburgh Penguins,2023-01-15T00:00:00Z,US/Eastern
26a7ec30-bd22-44a8-a1a6-061abeb4535b,DET,Detroit Red Wings,CBJ,Columbus Blue Jackets,2023-01-15T00:00:00Z,US/Eastern
882f3ad1-a409-47d2-8096-3a161ab7db20,WSH,Washington Capitals,PHI,Philadelphia Flyers,2023-01-15T00:00:00Z,US/Eastern
c7433cde-07aa-49a9-bb6b-86954bf791f7,BOS,Boston Bruins,TOR,Toronto Maple Leafs,2023-01-15T00:00:00Z,US/Eastern
df9a9db7-55c6-4de8-9f48-349b376acc5e,COL,Colorado Avalanche,OTT,Ottawa Senators,2023-01-15T00:00:00Z,US/Mountain
e455ac00-63dd-4d34-bc5d-731087d56434,FLA,Florida Panthers,VAN,Vancouver Canucks,2023-01-15T00:00:00Z,US/Eastern
ee4a1783-e0f0-4b9e-94c9-01265fb09f7b,NYI,New York Islanders,MTL,Montreal Canadiens,2023-01-15T00:00:00Z,US/Eastern
1b04c2f8-268f-4e5e-80e6-212c28ca23ed,STL,St. Louis Blues,TB,Tampa Bay Lightning,2023-01-15T01:00:00Z,US/Central
5daa5de4-9022-499c-be1d-b55e1e05d021,CHI,Chicago Blackhawks,SEA,Seattle Kraken,2023-01-15T01:00:00Z,US/Central
64378315-e8e5-43b2-85c0-837241e15822,MIN,Minnesota Wild,ARI,Arizona Coyotes,2023-01-15T01:00:00Z,US/Central
68be2f24-60d0-461e-9fa8-dabc95f8867e,NSH,Nashville Predators,BUF,Buffalo Sabres,2023-01-15T01:00:00Z,US/Central
4c77886c-1bc8-4e7b-8ddc-d97d6eb7b40a,VGK,Vegas Golden Knights,EDM,Edmonton Oilers,2023-01-15T03:00:00Z,US/Pacific
a82ca180-f80f-4166-95d8-73bb6816f5d8,LA,Los Angeles Kings,NJ,New Jersey Devils,2023-01-15T03:30:00Z,US/Pacific
14b32ca9-d474-4021-bac6-af8f7e1ce1eb,CAR,Carolina Hurricanes,VAN,Vancouver Canucks,2023-01-15T22:00:00Z,US/Eastern
32e3e37b-af3f-4a6c-9d86-838ae24ed7ec,NYR,New York Rangers,MTL,Montreal Canadiens,2023-01-15T22:00:00Z,US/Eastern
0b6e4d4b-1cd3-49b0-8d26-5449155fe7a0,WPG,Winnipeg Jets,ARI,Arizona Coyotes,2023-01-16T00:00:00Z,US/Central
08a29486-053c-4827-a1a7-f4e89a8ee41a,BOS,Boston Bruins,PHI,Philadelphia Flyers,2023-01-16T18:00:00Z,US/Eastern
60ebfd5c-e13b-42f6-b392-31a80150d209,BUF,Buffalo Sabres,FLA,Florida Panthers,2023-01-16T18:00:00Z,US/Eastern
d712f364-68b5-4ffe-abfc-6b7d2be94594,COL,Colorado Avalanche,DET,Detroit Red Wings,2023-01-16T20:00:00Z,US/Mountain
8646fb40-4aa8-4325-99fc-e09514495a7b,SEA,Seattle Kraken,TB,Tampa Bay Lightning,2023-01-16T21:00:00Z,US/Pacific
ee8a94f4-1633-4431-833a-13522c9cff23,SJ,San Jose Sharks,NJ,New Jersey Devils,2023-01-16T21:00:00Z,US/Pacific
76a336db-65da-47ef-8a41-ed40ae775202,VGK,Vegas Golden Knights,DAL,Dallas Stars,2023-01-16T23:00:00Z,US/Pacific
663e5989-7991-4a1a-be6d-d3d8bd63beb7,PIT,Pittsburgh Penguins,ANA,Anaheim Ducks,2023-01-17T00:00:00Z,US/Eastern
8a74bcfc-2917-478e-b0c1-cb413e983d5b,CBJ,Columbus Blue Jackets,NYR,New York Rangers,2023-01-17T00:00:00Z,US/Eastern
4114c9ee-02ca-4cb7-b646-65c6359a2bea,NYI,New York Islanders,WSH,Washington Capitals,2023-01-17T00:30:00Z,US/Eastern
6a1d8ca4-5b02-4bec-ae7f-dbbacfc0d07b,STL,St. Louis Blues,OTT,Ottawa Senators,2023-01-17T01:00:00Z,US/Central
f23f6bae-6185-4f8a-80ae-292ca55f7ae8,NSH,Nashville Predators,CGY,Calgary Flames,2023-01-17T01:00:00Z,US/Central
7268df7c-e04b-46a0-97ab-73b9ff087ddc,TOR,Toronto Maple Leafs,FLA,Florida Panthers,2023-01-18T00:00:00Z,US/Eastern
b92fe078-886f-4b32-a14b-9b222f577357,MTL,Montreal Canadiens,WPG,Winnipeg Jets,2023-01-18T00:00:00Z,US/Eastern
d5852399-a21c-45cd-84f6-ccd44dc81b5e,WSH,Washington Capitals,MIN,Minnesota Wild,2023-01-18T00:00:00Z,US/Eastern
e0a3f9e6-7215-4fd1-a68b-b47788688bdd,PHI,Philadelphia Flyers,ANA,Anaheim Ducks,2023-01-18T00:00:00Z,US/Eastern
e5c2cf32-29a9-4272-ba21-948cac6854e4,CHI,Chicago Blackhawks,BUF,Buffalo Sabres,2023-01-18T01:30:00Z,US/Central
2409aaeb-f73a-44c8-b569-67d530489db8,ARI,Arizona Coyotes,DET,Detroit Red Wings,2023-01-18T02:00:00Z,US/Mountain
516755f4-9cc9-442f-826b-0908d22253b0,EDM,Edmonton Oilers,SEA,Seattle Kraken,2023-01-18T02:00:00Z,US/Mountain
a3218ce0-e4d3-4dbc-a360-e1f170a1372c,OTT,Ottawa Senators,PIT,Pittsburgh Penguins,2023-01-19T00:00:00Z,US/Eastern
29f344c9-9a98-4cf9-a4df-c90b606effca,NYI,New York Islanders,BOS,Boston Bruins,2023-01-19T00:30:00Z,US/Eastern
1684e665-aabf-484f-9385-fcf554ee73a1,CGY,Calgary Flames,COL,Colorado Avalanche,2023-01-19T02:30:00Z,US/Mountain
16e02752-b0fc-47fa-abce-1823c2684d5e,SJ,San Jose Sharks,DAL,Dallas Stars,2023-01-19T03:00:00Z,US/Pacific
61c0b4d7-c763-4b38-974f-28ad9c91cc53,VAN,Vancouver Canucks,TB,Tampa Bay Lightning,2023-01-19T03:00:00Z,US/Pacific
06aa0b1d-8ef2-4bd2-a70d-8386280e6017,CAR,Carolina Hurricanes,MIN,Minnesota Wild,2023-01-20T00:00:00Z,US/Eastern
24ad19c3-0093-4db8-b906-c43692b4d8f7,MTL,Montreal Canadiens,FLA,Florida Panthers,2023-01-20T00:00:00Z,US/Eastern
261daca5-592d-4f0a-ad94-d4fa68e972d4,PHI,Philadelphia Flyers,CHI,Chicago Blackhawks,2023-01-20T00:00:00Z,US/Eastern
5fd9aa39-e6a7-41fa-a4c2-2405e9d8a5d5,BUF,Buffalo Sabres,NYI,New York Islanders,2023-01-20T00:00:00Z,US/Eastern
631aa503-c107-4527-8708-ded4e8b891c2,TOR,Toronto Maple Leafs,WPG,Winnipeg Jets,2023-01-20T00:00:00Z,US/Eastern
88d8dd82-87a4-4a0a-bc59-70a6ef849710,CBJ,Columbus Blue Jackets,ANA,Anaheim Ducks,2023-01-20T00:00:00Z,US/Eastern
aed39dce-14fa-4983-ac4f-d0e25703d9d6,NYR,New York Rangers,BOS,Boston Bruins,2023-01-20T00:00:00Z,US/Eastern
6bceacd4-8b63-470a-be52-652aff235564,EDM,Edmonton Oilers,TB,Tampa Bay Lightning,2023-01-20T02:00:00Z,US/Mountain
a82577c7-dbf1-431c-baa7-5d65cc43318e,ARI,Arizona Coyotes,WSH,Washington Capitals,2023-01-20T02:00:00Z,US/Mountain
db019686-6341-4a50-abfd-4ce47aa9d310,STL,St. Louis Blues,NSH,Nashville Predators,2023-01-20T02:00:00Z,US/Central
0d2dae99-f020-4a35-8dd2-d3703d05cd18,SEA,Seattle Kraken,NJ,New Jersey Devils,2023-01-20T03:00:00Z,US/Pacific
98d9e561-b16b-4571-9800-639520d7af78,VGK,Vegas Golden Knights,DET,Detroit Red Wings,2023-01-20T03:00:00Z,US/Pacific
0cd0c252-681a-4623-b3b3-535919584f23,LA,Los Angeles Kings,DAL,Dallas Stars,2023-01-20T03:30:00Z,US/Pacific
c7842999-9b86-4b78-9ebc-880676514fa7,PIT,Pittsburgh Penguins,OTT,Ottawa Senators,2023-01-21T00:00:00Z,US/Eastern
dc137a0c-ef4d-4294-8183-8de2522792e5,VAN,Vancouver Canucks,COL,Colorado Avalanche,2023-01-21T03:00:00Z,US/Pacific
e6d352ae-5f6f-4675-a5d8-94961f34a910,BUF,Buffalo Sabres,ANA,Anaheim Ducks,2023-01-21T17:30:00Z,US/Eastern
996126a7-b425-4831-a702-9bc5214b6e5f,CGY,Calgary Flames,TB,Tampa Bay Lightning,2023-01-21T20:00:00Z,US/Mountain
b2a3c2ea-a9eb-4f7d-af30-f50bd5d9dc88,FLA,Florida Panthers,MIN,Minnesota Wild,2023-01-21T23:00:00Z,US/Eastern
22e762f6-5313-4b4c-8232-c6b37a66c705,OTT,Ottawa Senators,WPG,Winnipeg Jets,2023-01-22T00:00:00Z,US/Eastern
2b655e26-1e66-475e-9cde-f1f62dc4422b,CBJ,Columbus Blue Jackets,SJ,San Jose Sharks,2023-01-22T00:00:00Z,US/Eastern
404fa285-aafc-4f28-ad61-3bd54b30945c,DET,Detroit Red Wings,PHI,Philadelphia Flyers,2023-01-22T00:00:00Z,US/Eastern
b2fc0a61-d27b-4bc2-afc0-634579aeffe5,MTL,Montreal Canadiens,TOR,Toronto Maple Leafs,2023-01-22T00:00:00Z,US/Eastern
32741778-da59-41a7-aa8a-e5872b8ff95a,NYI,New York Islanders,CAR,Carolina Hurricanes,2023-01-22T00:30:00Z,US/Eastern
18863337-901f-48e5-9d14-1c5d31bbbd6b,NSH,Nashville Predators,LA,Los Angeles Kings,2023-01-22T01:00:00Z,US/Central
23dd7570-3ba3-4b48-ad6e-c10c2c8fe1e8,STL,St. Louis Blues,CHI,Chicago Blackhawks,2023-01-22T01:00:00Z,US/Central
2e9213c0-1897-4ccf-ac84-37c7d4efcd7a,DAL,Dallas Stars,ARI,Arizona Coyotes,2023-01-22T01:00:00Z,US/Central
473324e6-17e9-4b68-805c-f36471c8982d,VAN,Vancouver Canucks,EDM,Edmonton Oilers,2023-01-22T03:00:00Z,US/Pacific
999e46f9-1e41-4f5e-8f26-2da6ba8ca963,VGK,Vegas Golden Knights,WSH,Washington Capitals,2023-01-22T03:00:00Z,US/Pacific
e655c8cc-2d63-41f3-bdc9-48ad6232c33a,SEA,Seattle Kraken,COL,Colorado Avalanche,2023-01-22T03:00:00Z,US/Pacific
7e4ad5eb-422c-4c50-8e9a-a5fef8940f7d,NJ,New Jersey Devils,PIT,Pittsburgh Penguins,2023-01-22T19:00:00Z,US/Eastern
305f21e2-a46f-49c7-b220-b597be2d92a6,PHI,Philadelphia Flyers,WPG,Winnipeg Jets,2023-01-23T00:00:00Z,US/Eastern
9ace033a-f01c-465e-ab16-3bf7422c5dca,CHI,Chicago Blackhawks,LA,Los Angeles Kings,2023-01-23T00:00:00Z,US/Central
e2d04fe0-5d98-4304-a775-9a933191d4d0,BOS,Boston Bruins,SJ,San Jose Sharks,2023-01-23T00:00:00Z,US/Eastern
09dbc94a-5525-4f9a-a707-d64d5a81192b,ARI,Arizona Coyotes,VGK,Vegas Golden Knights,2023-01-23T01:00:00Z,US/Mountain
6d3c209d-6755-44b1-ab97-0d14ac82cad0,TOR,Toronto Maple Leafs,NYI,New York Islanders,2023-01-24T00:00:00Z,US/Eastern
978ffe47-adb6-40f6-96b3-1e698d4d7088,NYR,New York Rangers,FLA,Florida Panthers,2023-01-24T00:00:00Z,US/Eastern
1ef840fb-ac5d-4930-9d2a-325734cb7bf2,DAL,Dallas Stars,BUF,Buffalo Sabres,2023-01-24T01:30:00Z,US/Central
5b46c34f-70fd-4726-9f00-c0fc1ea818df,CGY,Calgary Flames,CBJ,Columbus Blue Jackets,2023-01-24T02:30:00Z,US/Mountain
0c828fb7-0d33-48bd-9be8-e952c505ff13,MTL,Montreal Canadiens,BOS,Boston Bruins,2023-01-25T00:00:00Z,US/Eastern
1ef8d9da-caca-44e5-9461-1e4ce7a2c9d9,PHI,Philadelphia Flyers,LA,Los Angeles Kings,2023-01-25T00:00:00Z,US/Eastern
43991039-2f16-4e1b-addb-32193ea166a3,DET,Detroit Red Wings,SJ,San Jose Sharks,2023-01-25T00:00:00Z,US/Eastern
54dc0e1a-151d-41a5-9f3f-ef041d8141b4,TB,Tampa Bay Lightning,MIN,Minnesota Wild,2023-01-25T00:00:00Z,US/Eastern
9be2d81f-1b9c-4d1e-912f-3df57e695a29,PIT,Pittsburgh Penguins,FLA,Florida Panthers,2023-01-25T00:00:00Z,US/Eastern
c054b756-c1f6-4ec0-8439-524225f2f27c,NJ,New Jersey Devils,VGK,Vegas Golden Knights,2023-01-25T00:00:00Z,US/Eastern
8fc77c35-af01-4164-b8db-cf70bf0c8ed3,NSH,Nashville Predators,WPG,Winnipeg Jets,2023-01-25T01:00:00Z,US/Central
f38c9b05-7a8c-4980-a82e-ebe395050339,STL,St. Louis Blues,BUF,Buffalo Sabres,2023-01-25T01:00:00Z,US/Central
13e8a4f6-eaff-4709-8234-897b9022a012,ARI,Arizona Coyotes,ANA,Anaheim Ducks,2023-01-25T02:00:00Z,US/Mountain
873d451b-b497-4a7b-ae33-f8dd15e775dd,COL,Colorado Avalanche,WSH,Washington Capitals,2023-01-25T02:00:00Z,US/Mountain
a56b81e1-b485-4230-a5fa-67de2a504985,VAN,Vancouver Canucks,CHI,Chicago Blackhawks,2023-01-25T03:00:00Z,US/Pacific
5c9c9090-3631-4882-adf2-17524aed0679,OTT,Ottawa Senators,NYI,New York Islanders,2023-01-26T00:00:00Z,US/Eastern
ee98fe6d-f6e2-4bae-be65-262d6e4fec9b,TOR,Toronto Maple Leafs,NYR,New York Rangers,2023-01-26T00:00:00Z,US/Eastern
b2ee3338-d4d1-4b09-8eb8-c85c7b3e21fa,DAL,Dallas Stars,CAR,Carolina Hurricanes,2023-01-26T01:30:00Z,US/Central
57c8e71e-8e1e-42d2-ac22-c2138ccc32fe,EDM,Edmonton Oilers,CBJ,Columbus Blue Jackets,2023-01-26T02:30:00Z,US/Mountain
cc2ab8c8-fccf-4284-8fa4-bb8c98acae9d,SEA,Seattle Kraken,VAN,Vancouver Canucks,2023-01-26T03:00:00Z,US/Pacific
417856a4-3114-45b7-97d0-0161fc3ed6ec,WSH,Washington Capitals,PIT,Pittsburgh Penguins,2023-01-27T00:00:00Z,US/Eastern
4b1b9644-0567-4be6-a13b-b9ba380a5f46,TB,Tampa Bay Lightning,BOS,Boston Bruins,2023-01-27T00:00:00Z,US/Eastern
ed3e1061-813e-4de6-9d69-62e0f78e87cf,MTL,Montreal Canadiens,DET,Detroit Red Wings,2023-01-27T00:00:00Z,US/Eastern
67bc567f-c106-43bb-9a09-53850e893dbe,WPG,Winnipeg Jets,BUF,Buffalo Sabres,2023-01-27T01:00:00Z,US/Central
7d125a4e-7b73-4d11-89dd-7467543a953a,NSH,Nashville Predators,NJ,New Jersey Devils,2023-01-27T01:00:00Z,US/Central
b39b067a-02d0-4e6a-b35b-270bb7fb9957,MIN,Minnesota Wild,PHI,Philadelphia Flyers,2023-01-27T01:00:00Z,US/Central
0c6b9fd9-64be-4c98-9bb8-df806acdce3c,ARI,Arizona Coyotes,STL,St. Louis Blues,2023-01-27T02:00:00Z,US/Mountain
76ba8563-58e6-41fa-9185-809c2907bded,COL,Colorado Avalanche,ANA,Anaheim Ducks,2023-01-27T02:00:00Z,US/Mountain
864bd1fb-3db7-438f-892f-634a2553b956,CGY,Calgary Flames,CHI,Chicago Blackhawks,2023-01-27T02:00:00Z,US/Mountain
42c7b26d-b405-4e6b-a942-535cb6eaab13,TOR,Toronto Maple Leafs,OTT,Ottawa Senators,2023-01-28T00:00:00Z,US/Eastern
af322c6f-8998-4df6-8c5f-628f4c2e324c,NYI,New York Islanders,DET,Detroit Red Wings,2023-01-28T00:00:00Z,US/Eastern
c135f669-dc1b-4896-8a76-461ca8c82fc8,NYR,New York Rangers,VGK,Vegas Golden Knights,2023-01-28T00:00:00Z,US/Eastern
c6332938-910b-40ac-8a11-d2011242c711,CAR,Carolina Hurricanes,SJ,San Jose Sharks,2023-01-28T00:00:00Z,US/Eastern
dd6774f6-0a26-43bd-9cc1-610933925ef8,FLA,Florida Panthers,LA,Los Angeles Kings,2023-01-28T00:00:00Z,US/Eastern
9d036819-7ee1-4f20-8f59-fe8d7f4d805c,DAL,Dallas Stars,NJ,New Jersey Devils,2023-01-28T01:30:00Z,US/Central
c8b72d74-a128-48e8-9045-5edbb0309008,SEA,Seattle Kraken,CGY,Calgary Flames,2023-01-28T03:00:00Z,US/Pacific
d73a4b69-ce96-468b-891d-889369707141,VAN,Vancouver Canucks,CBJ,Columbus Blue Jackets,2023-01-28T03:00:00Z,US/Pacific
0176254b-0347-4b12-908f-28397882d5f3,COL,Colorado Avalanche,STL,St. Louis Blues,2023-01-28T20:00:00Z,US/Mountain
6808c695-2694-4a1d-b1ae-c28644828c05,FLA,Florida Panthers,BOS,Boston Bruins,2023-01-28T23:00:00Z,US/Eastern
b9b5a125-4e6f-4a3c-9069-4676e42dd2df,OTT,Ottawa Senators,MTL,Montreal Canadiens,2023-01-29T00:00:00Z,US/Eastern
e50735d8-6641-4851-a658-990fe55e0a99,PIT,Pittsburgh Penguins,SJ,San Jose Sharks,2023-01-29T00:00:00Z,US/Eastern
fb1d214c-794f-44e1-affd-3e2960800488,WPG,Winnipeg Jets,PHI,Philadelphia Flyers,2023-01-29T00:00:00Z,US/Central
fff642b1-8968-47ed-b237-1403538b4e87,TB,Tampa Bay Lightning,LA,Los Angeles Kings,2023-01-29T00:00:00Z,US/Eastern
74bfff12-7db7-4e6b-bf09-fe2d8c3fb0a2,NYI,New York Islanders,VGK,Vegas Golden Knights,2023-01-29T00:30:00Z,US/Eastern
47c69d96-00ee-45f6-9a0b-0c415b5b7d9b,MIN,Minnesota Wild,BUF,Buffalo Sabres,2023-01-29T02:00:00Z,US/Central
a2467ec6-7c9b-4f65-bb8c-98a67016da84,EDM,Edmonton Oilers,CHI,Chicago Blackhawks,2023-01-29T03:00:00Z,US/Mountain
c0ada9c5-1010-4bf1-a0e0-74f38dc0686c,SEA,Seattle Kraken,CBJ,Columbus Blue Jackets,2023-01-29T03:00:00Z,US/Pacific
2dcde513-62fa-4937-b8cc-18e7531149cf,ANA,Anaheim Ducks,ARI,Arizona Coyotes,2023-01-29T03:30:00Z,US/Pacific
103b62a3-c888-44f6-8b6b-ea82965c1d8e,CAR,Carolina Hurricanes,BOS,Boston Bruins,2023-01-29T22:00:00Z,US/Eastern
4fde49bc-85df-4983-a2a2-cde3643309dc,TOR,Toronto Maple Leafs,WSH,Washington Capitals,2023-01-29T22:00:00Z,US/Eastern
f2648d27-0ba6-4be8-a940-17d821ddece6,WPG,Winnipeg Jets,STL,St. Louis Blues,2023-01-31T01:00:00Z,US/Central
82bff5a3-1814-439c-9d93-d962c211acde,CBJ,Columbus Blue Jackets,WSH,Washington Capitals,2023-02-01T00:00:00Z,US/Eastern
df36971b-9015-4f13-aff7-36fd3be5021a,MTL,Montreal Canadiens,OTT,Ottawa Senators,2023-02-01T00:00:00Z,US/Eastern
f0ba73b3-892f-4be1-87f6-ac3a816660b7,CAR,Carolina Hurricanes,LA,Los Angeles Kings,2023-02-01T00:00:00Z,US/Eastern
0c9783ff-72b4-4447-acf8-13171d6b5f55,BUF,Buffalo Sabres,CAR,Carolina Hurricanes,2023-02-02T00:30:00Z,US/Eastern
129969db-5af9-4532-b000-067574d79c0c,TOR,Toronto Maple Leafs,BOS,Boston Bruins,2023-02-02T00:30:00Z,US/Eastern
9b07d0de-b5f1-49a3-8474-728f77ce6e13,PHI,Philadelphia Flyers,NYI,New York Islanders,2023-02-07T00:00:00Z,US/Eastern
d9ad4bf2-215b-4bdf-9c1a-f3d50c7e12a6,FLA,Florida Panthers,TB,Tampa Bay Lightning,2023-02-07T00:00:00Z,US/Eastern
2ba2c571-6a83-4175-81af-e33ed7c8d912,NYR,New York Rangers,CGY,Calgary Flames,2023-02-07T00:30:00Z,US/Eastern
c74db48b-b6cd-4f5e-badf-96e1dd348c6e,NJ,New Jersey Devils,VAN,Vancouver Canucks,2023-02-07T00:30:00Z,US/Eastern
3afe2949-e726-40fe-855d-6ed11aec592a,DAL,Dallas Stars,ANA,Anaheim Ducks,2023-02-07T01:30:00Z,US/Central
ba974159-9a71-4837-bdc9-1e4fed664316,ARI,Arizona Coyotes,MIN,Minnesota Wild,2023-02-07T02:00:00Z,US/Mountain
3f8d8abd-dc04-4067-8cc0-6ba51f8c3918,PIT,Pittsburgh Penguins,COL,Colorado Avalanche,2023-02-08T00:00:00Z,US/Eastern
fda85b98-2688-415c-b8bc-9f6e11c8a86a,TB,Tampa Bay Lightning,SJ,San Jose Sharks,2023-02-08T00:00:00Z,US/Eastern
335986e8-0903-44ce-b675-ac62b7a87d18,NYI,New York Islanders,SEA,Seattle Kraken,2023-02-08T00:30:00Z,US/Eastern
482c79a1-3dcc-4b6a-b0a8-5acd42ed4841,DET,Detroit Red Wings,EDM,Edmonton Oilers,2023-02-08T00:30:00Z,US/Eastern
07ed9d90-6087-4fc1-b79e-06ae14d17dcc,NSH,Nashville Predators,VGK,Vegas Golden Knights,2023-02-08T01:00:00Z,US/Central
71540e9e-f6d7-47fa-9149-c964bbfa5929,CHI,Chicago Blackhawks,ANA,Anaheim Ducks,2023-02-08T01:30:00Z,US/Central
11c57dd8-010b-4901-809f-4c21d76ffced,NYR,New York Rangers,VAN,Vancouver Canucks,2023-02-09T01:00:00Z,US/Eastern
e1da29c0-fd1b-4680-8741-a2d8a78c1b26,DAL,Dallas Stars,MIN,Minnesota Wild,2023-02-09T01:30:00Z,US/Central
1908d6fa-2e88-40b8-bb44-6465387e2007,PHI,Philadelphia Flyers,EDM,Edmonton Oilers,2023-02-10T00:00:00Z,US/Eastern
2e29394b-db70-4d3c-a320-a751916a48b2,TB,Tampa Bay Lightning,COL,Colorado Avalanche,2023-02-10T00:00:00Z,US/Eastern
609968dc-6b56-4d16-b97f-5eed14218d49,DET,Detroit Red Wings,CGY,Calgary Flames,2023-02-10T00:00:00Z,US/Eastern
79517101-5816-46d2-b7e8-55d378bc72a5,NJ,New Jersey Devils,SEA,Seattle Kraken,2023-02-10T00:00:00Z,US/Eastern
952ddfaf-61e2-44dc-bc73-20221346a5eb,FLA,Florida Panthers,SJ,San Jose Sharks,2023-02-10T00:00:00Z,US/Eastern
72c36094-6392-46fb-bf99-286633be31a2,NYI,New York Islanders,VAN,Vancouver Canucks,2023-02-10T00:30:00Z,US/Eastern
2426eba6-bcb1-4c62-a06c-96254f60d658,MIN,Minnesota Wild,VGK,Vegas Golden Knights,2023-02-10T01:00:00Z,US/Central
21c0677a-db8e-41c2-99ef-019a80e47348,NYR,New York Rangers,SEA,Seattle Kraken,2023-02-11T00:00:00Z,US/Eastern
efcab947-99ca-4b52-bb61-b52469bdad01,CBJ,Columbus Blue Jackets,TOR,Toronto Maple Leafs,2023-02-11T00:00:00Z,US/Eastern
e46b9f40-edb4-4681-aae1-b1e95365310f,CHI,Chicago Blackhawks,ARI,Arizona Coyotes,2023-02-11T01:30:00Z,US/Central
2a2b14ed-590b-4628-bebf-43df9a03870b,ANA,Anaheim Ducks,PIT,Pittsburgh Penguins,2023-02-11T03:00:00Z,US/Pacific
6126f42c-df56-4720-b474-799c06d9da36,DET,Detroit Red Wings,VAN,Vancouver Canucks,2023-02-11T17:00:00Z,US/Eastern
0df960b5-fffa-4413-b0e9-bd5cd76670ef,BUF,Buffalo Sabres,CGY,Calgary Flames,2023-02-11T17:30:00Z,US/Eastern
11a60b50-71bf-474f-a367-18a1caa0f4e2,OTT,Ottawa Senators,EDM,Edmonton Oilers,2023-02-11T17:30:00Z,US/Eastern
1b5d9dc6-8edd-4834-a788-dcdc2c32252c,PHI,Philadelphia Flyers,NSH,Nashville Predators,2023-02-11T17:30:00Z,US/Eastern
68d694f2-c10d-4dfd-ad91-6c309504243c,MTL,Montreal Canadiens,NYI,New York Islanders,2023-02-11T17:30:00Z,US/Eastern
1586e4ea-cf7c-4995-b1df-a9f808d5c9f2,DAL,Dallas Stars,TB,Tampa Bay Lightning,2023-02-11T18:00:00Z,US/Central
4e428b08-f313-4160-86c8-5010d2615118,BOS,Boston Bruins,WSH,Washington Capitals,2023-02-11T20:30:00Z,US/Eastern
f108465d-3292-47d9-935b-7316720503fb,FLA,Florida Panthers,COL,Colorado Avalanche,2023-02-11T23:00:00Z,US/Eastern
56a1a48d-4d2d-4ef2-a8dd-568e13ce80e9,TOR,Toronto Maple Leafs,CBJ,Columbus Blue Jackets,2023-02-12T00:00:00Z,US/Eastern
e3e445ac-a7df-4116-b237-bf6fc7bc182e,CAR,Carolina Hurricanes,NYR,New York Rangers,2023-02-12T00:00:00Z,US/Eastern
1c712305-e292-4e5d-9d4b-7258543d922f,MIN,Minnesota Wild,NJ,New Jersey Devils,2023-02-12T01:00:00Z,US/Central
8c58e750-2c6c-4fca-a264-be80baffb94a,STL,St. Louis Blues,ARI,Arizona Coyotes,2023-02-12T01:00:00Z,US/Central
